,time,chlor_a,year,month,day,area,state
4393,2013-01-17,1.20334148,2013,1,17,NORTE_SC,SC
4394,2013-01-25,2.03725982,2013,1,25,NORTE_SC,SC
4395,2013-02-02,0.487887383,2013,2,2,NORTE_SC,SC
4396,2013-02-10,4.12652016,2013,2,10,NORTE_SC,SC
4397,2013-02-18,3.10484958,2013,2,18,NORTE_SC,SC
4398,2013-02-26,4.31625509,2013,2,26,NORTE_SC,SC
4399,2013-03-06,1.02195978,2013,3,6,NORTE_SC,SC
4400,2013-03-14,3.44699216,2013,3,14,NORTE_SC,SC
4401,2013-03-22,2.96960831,2013,3,22,NORTE_SC,SC
4402,2013-03-30,4.96229506,2013,3,30,NORTE_SC,SC
4403,2013-04-07,2.34911394,2013,4,7,NORTE_SC,SC
4404,2013-04-15,3.76514411,2013,4,15,NORTE_SC,SC
4405,2013-04-23,2.36110902,2013,4,23,NORTE_SC,SC
4406,2013-05-01,3.18619394,2013,5,1,NORTE_SC,SC
4407,2013-05-09,2.83708692,2013,5,9,NORTE_SC,SC
4408,2013-05-17,3.32799602,2013,5,17,NORTE_SC,SC
4409,2013-05-25,2.51863575,2013,5,25,NORTE_SC,SC
4410,2013-06-02,2.71889067,2013,6,2,NORTE_SC,SC
4411,2013-06-10,2.24012327,2013,6,10,NORTE_SC,SC
4412,2013-06-18,2.30077028,2013,6,18,NORTE_SC,SC
4413,2013-06-26,1.85493445,2013,6,26,NORTE_SC,SC
4414,2013-07-04,2.85102272,2013,7,4,NORTE_SC,SC
4415,2013-07-12,4.7563014,2013,7,12,NORTE_SC,SC
4416,2013-07-20,4.06591797,2013,7,20,NORTE_SC,SC
4417,2013-07-28,6.59850883,2013,7,28,NORTE_SC,SC
4418,2013-08-05,4.21636295,2013,8,5,NORTE_SC,SC
4419,2013-08-13,2.65551233,2013,8,13,NORTE_SC,SC
4420,2013-08-21,4.32154894,2013,8,21,NORTE_SC,SC
4421,2013-08-29,4.67066669,2013,8,29,NORTE_SC,SC
4422,2013-09-06,3.7053411,2013,9,6,NORTE_SC,SC
4423,2013-09-14,5.53034067,2013,9,14,NORTE_SC,SC
4424,2013-09-22,4.70112753,2013,9,22,NORTE_SC,SC
4425,2013-09-30,3.15093875,2013,9,30,NORTE_SC,SC
4426,2013-10-08,1.96059442,2013,10,8,NORTE_SC,SC
4427,2013-10-16,2.09036708,2013,10,16,NORTE_SC,SC
4428,2013-10-24,3.0730691,2013,10,24,NORTE_SC,SC
4429,2013-11-01,1.06513977,2013,11,1,NORTE_SC,SC
4430,2013-11-09,2.3568716,2013,11,9,NORTE_SC,SC
4431,2013-11-17,0.328519762,2013,11,17,NORTE_SC,SC
4432,2013-11-25,2.1219604,2013,11,25,NORTE_SC,SC
4433,2013-12-03,1.40880954,2013,12,3,NORTE_SC,SC
4434,2013-12-11,1.85690773,2013,12,11,NORTE_SC,SC
4435,2013-12-19,1.64292693,2013,12,19,NORTE_SC,SC
4436,2013-12-27,2.07032895,2013,12,27,NORTE_SC,SC
4437,2014-01-01,1.50810266,2014,1,1,NORTE_SC,SC
4438,2014-01-09,2.85774565,2014,1,9,NORTE_SC,SC
4439,2014-01-17,4.20264435,2014,1,17,NORTE_SC,SC
4440,2014-01-25,2.11732411,2014,1,25,NORTE_SC,SC
4441,2014-02-02,1.9044342,2014,2,2,NORTE_SC,SC
4442,2014-02-10,1.78599882,2014,2,10,NORTE_SC,SC
4443,2014-02-18,1.87286675,2014,2,18,NORTE_SC,SC
4444,2014-02-26,2.70180988,2014,2,26,NORTE_SC,SC
4445,2014-03-06,3.56222224,2014,3,6,NORTE_SC,SC
4446,2014-03-14,3.46180749,2014,3,14,NORTE_SC,SC
4447,2014-03-22,2.2911129,2014,3,22,NORTE_SC,SC
4448,2014-03-30,2.23245668,2014,3,30,NORTE_SC,SC
4449,2014-04-07,2.36634874,2014,4,7,NORTE_SC,SC
4450,2014-04-15,1.16137886,2014,4,15,NORTE_SC,SC
4451,2014-04-23,2.49112749,2014,4,23,NORTE_SC,SC
4452,2014-05-01,3.0155127,2014,5,1,NORTE_SC,SC
4453,2014-05-09,2.20703316,2014,5,9,NORTE_SC,SC
4454,2014-05-17,2.3172307,2014,5,17,NORTE_SC,SC
4455,2014-05-25,4.9653554,2014,5,25,NORTE_SC,SC
4456,2014-06-02,3.10918784,2014,6,2,NORTE_SC,SC
4457,2014-06-10,4.13615656,2014,6,10,NORTE_SC,SC
4458,2014-06-18,3.99972343,2014,6,18,NORTE_SC,SC
4459,2014-06-26,4.69512701,2014,6,26,NORTE_SC,SC
4460,2014-07-04,1.28861606,2014,7,4,NORTE_SC,SC
4461,2014-07-12,2.66818786,2014,7,12,NORTE_SC,SC
4462,2014-07-20,3.11486053,2014,7,20,NORTE_SC,SC
4463,2014-07-28,2.92858887,2014,7,28,NORTE_SC,SC
4464,2014-08-05,2.63214946,2014,8,5,NORTE_SC,SC
4465,2014-08-13,3.05225682,2014,8,13,NORTE_SC,SC
4466,2014-08-21,3.16439772,2014,8,21,NORTE_SC,SC
4467,2014-08-29,1.98793304,2014,8,29,NORTE_SC,SC
4468,2014-09-06,2.69605947,2014,9,6,NORTE_SC,SC
4469,2014-09-14,2.55686116,2014,9,14,NORTE_SC,SC
4470,2014-09-22,1.41397607,2014,9,22,NORTE_SC,SC
4471,2014-09-30,3.99510098,2014,9,30,NORTE_SC,SC
4472,2014-10-08,2.33732915,2014,10,8,NORTE_SC,SC
4473,2014-10-16,1.5740968,2014,10,16,NORTE_SC,SC
4474,2014-10-24,2.06657147,2014,10,24,NORTE_SC,SC
4475,2014-11-01,1.87452805,2014,11,1,NORTE_SC,SC
4476,2014-11-09,2.4625802,2014,11,9,NORTE_SC,SC
4477,2014-11-17,1.77184284,2014,11,17,NORTE_SC,SC
4478,2014-11-25,1.00103283,2014,11,25,NORTE_SC,SC
4479,2014-12-03,1.53278732,2014,12,3,NORTE_SC,SC
4480,2014-12-11,1.79172564,2014,12,11,NORTE_SC,SC
4481,2014-12-19,1.64266145,2014,12,19,NORTE_SC,SC
4482,2014-12-27,1.47173631,2014,12,27,NORTE_SC,SC
4483,2015-01-01,1.26969016,2015,1,1,NORTE_SC,SC
4484,2015-01-09,3.12615371,2015,1,9,NORTE_SC,SC
4485,2015-01-17,0.897792816,2015,1,17,NORTE_SC,SC
4486,2015-01-25,2.56802034,2015,1,25,NORTE_SC,SC
4487,2015-02-02,2.48595119,2015,2,2,NORTE_SC,SC
4488,2015-02-10,2.88233447,2015,2,10,NORTE_SC,SC
4489,2015-02-18,5.53885937,2015,2,18,NORTE_SC,SC
4490,2015-02-26,2.44699216,2015,2,26,NORTE_SC,SC
4491,2015-03-06,1.95839083,2015,3,6,NORTE_SC,SC
4492,2015-03-14,2.02739,2015,3,14,NORTE_SC,SC
4493,2015-03-22,2.97686958,2015,3,22,NORTE_SC,SC
4494,2015-03-30,4.9353776,2015,3,30,NORTE_SC,SC
4495,2015-04-07,3.26082754,2015,4,7,NORTE_SC,SC
4496,2015-04-15,1.0757302,2015,4,15,NORTE_SC,SC
4497,2015-04-23,4.52295542,2015,4,23,NORTE_SC,SC
4498,2015-05-01,2.10169315,2015,5,1,NORTE_SC,SC
4499,2015-05-09,2.78412271,2015,5,9,NORTE_SC,SC
4500,2015-05-17,2.61246228,2015,5,17,NORTE_SC,SC
4501,2015-05-25,4.61433458,2015,5,25,NORTE_SC,SC
4502,2015-06-02,6.79651594,2015,6,2,NORTE_SC,SC
4503,2015-06-10,4.21957016,2015,6,10,NORTE_SC,SC
4504,2015-06-18,6.42969799,2015,6,18,NORTE_SC,SC
4505,2015-06-26,3.94530964,2015,6,26,NORTE_SC,SC
4506,2015-07-04,2.11185169,2015,7,4,NORTE_SC,SC
4507,2015-07-12,4.24268436,2015,7,12,NORTE_SC,SC
4508,2015-07-20,3.74972677,2015,7,20,NORTE_SC,SC
4509,2015-07-28,5.17482376,2015,7,28,NORTE_SC,SC
4510,2015-08-05,2.26949215,2015,8,5,NORTE_SC,SC
4511,2015-08-13,2.4455874,2015,8,13,NORTE_SC,SC
4512,2015-08-21,1.94210744,2015,8,21,NORTE_SC,SC
4513,2015-08-29,2.62090278,2015,8,29,NORTE_SC,SC
4514,2015-09-06,4.15209055,2015,9,6,NORTE_SC,SC
4515,2015-09-14,4.14864349,2015,9,14,NORTE_SC,SC
4516,2015-09-22,2.06761241,2015,9,22,NORTE_SC,SC
4517,2015-09-30,4.07012367,2015,9,30,NORTE_SC,SC
4518,2015-10-08,0.573936462,2015,10,8,NORTE_SC,SC
4519,2015-10-16,0.64931941,2015,10,16,NORTE_SC,SC
4520,2015-10-24,2.18101406,2015,10,24,NORTE_SC,SC
4521,2015-11-01,0.37870577,2015,11,1,NORTE_SC,SC
4522,2015-11-09,2.86756921,2015,11,9,NORTE_SC,SC
4523,2015-11-17,4.68321943,2015,11,17,NORTE_SC,SC
4524,2015-11-25,-32767.0,2015,11,25,NORTE_SC,SC
4525,2015-12-03,0.397946507,2015,12,3,NORTE_SC,SC
4526,2015-12-11,1.44991469,2015,12,11,NORTE_SC,SC
4527,2015-12-19,1.25872982,2015,12,19,NORTE_SC,SC
4528,2015-12-27,2.04692221,2015,12,27,NORTE_SC,SC
4529,2016-01-01,3.45453715,2016,1,1,NORTE_SC,SC
4530,2016-01-09,4.7593565,2016,1,9,NORTE_SC,SC
4531,2016-01-17,4.56687069,2016,1,17,NORTE_SC,SC
4532,2016-01-25,3.20009732,2016,1,25,NORTE_SC,SC
4533,2016-02-02,2.77552199,2016,2,2,NORTE_SC,SC
4534,2016-02-10,2.64201283,2016,2,10,NORTE_SC,SC
4535,2016-02-18,1.79032326,2016,2,18,NORTE_SC,SC
4536,2016-02-26,3.50947857,2016,2,26,NORTE_SC,SC
4537,2016-03-05,4.28309965,2016,3,5,NORTE_SC,SC
4538,2016-03-13,3.51151729,2016,3,13,NORTE_SC,SC
4539,2016-03-21,4.41337585,2016,3,21,NORTE_SC,SC
4540,2016-03-29,4.14684772,2016,3,29,NORTE_SC,SC
4541,2016-04-06,3.3045609,2016,4,6,NORTE_SC,SC
4542,2016-04-14,4.86454868,2016,4,14,NORTE_SC,SC
4543,2016-04-22,3.311023,2016,4,22,NORTE_SC,SC
4544,2016-04-30,3.20554137,2016,4,30,NORTE_SC,SC
4545,2016-05-08,0.960983217,2016,5,8,NORTE_SC,SC
4546,2016-05-16,4.32325554,2016,5,16,NORTE_SC,SC
4547,2016-05-24,5.74567509,2016,5,24,NORTE_SC,SC
4548,2016-06-01,10.0952759,2016,6,1,NORTE_SC,SC
4549,2016-06-09,9.7434721,2016,6,9,NORTE_SC,SC
4550,2016-06-17,8.96600342,2016,6,17,NORTE_SC,SC
4551,2016-06-25,6.37515545,2016,6,25,NORTE_SC,SC
4552,2016-07-03,7.63087511,2016,7,3,NORTE_SC,SC
4553,2016-07-11,11.0144844,2016,7,11,NORTE_SC,SC
4554,2016-07-19,8.33742332,2016,7,19,NORTE_SC,SC
4555,2016-07-27,9.59977055,2016,7,27,NORTE_SC,SC
4556,2016-08-04,4.78463507,2016,8,4,NORTE_SC,SC
4557,2016-08-12,6.36370993,2016,8,12,NORTE_SC,SC
4558,2016-08-20,5.48322439,2016,8,20,NORTE_SC,SC
4559,2016-08-28,5.36276579,2016,8,28,NORTE_SC,SC
4560,2016-09-05,5.15215063,2016,9,5,NORTE_SC,SC
4561,2016-09-13,4.46234465,2016,9,13,NORTE_SC,SC
4562,2016-09-21,4.35288477,2016,9,21,NORTE_SC,SC
4563,2016-09-29,1.83747768,2016,9,29,NORTE_SC,SC
4564,2016-10-07,2.53473735,2016,10,7,NORTE_SC,SC
4565,2016-10-15,-32767.0,2016,10,15,NORTE_SC,SC
4566,2016-10-23,5.26279688,2016,10,23,NORTE_SC,SC
4567,2016-10-31,2.56793761,2016,10,31,NORTE_SC,SC
4568,2016-11-08,3.14008617,2016,11,8,NORTE_SC,SC
4569,2016-11-16,2.79606223,2016,11,16,NORTE_SC,SC
4570,2016-11-24,2.15409255,2016,11,24,NORTE_SC,SC
4571,2016-12-02,2.46178794,2016,12,2,NORTE_SC,SC
4572,2016-12-10,0.587436616,2016,12,10,NORTE_SC,SC
4573,2016-12-18,2.62984967,2016,12,18,NORTE_SC,SC
4574,2016-12-26,2.42055488,2016,12,26,NORTE_SC,SC
4575,2017-01-01,2.29319429,2017,1,1,NORTE_SC,SC
4576,2017-01-09,1.94708383,2017,1,9,NORTE_SC,SC
4577,2017-01-17,1.84922028,2017,1,17,NORTE_SC,SC
4578,2017-01-25,1.40572083,2017,1,25,NORTE_SC,SC
4579,2017-02-02,3.06197309,2017,2,2,NORTE_SC,SC
4580,2017-02-10,3.24387836,2017,2,10,NORTE_SC,SC
4581,2017-02-18,3.05056453,2017,2,18,NORTE_SC,SC
4582,2017-02-26,2.28389382,2017,2,26,NORTE_SC,SC
4583,2017-03-06,1.71377671,2017,3,6,NORTE_SC,SC
4584,2017-03-14,2.32713628,2017,3,14,NORTE_SC,SC
4585,2017-03-22,1.86986732,2017,3,22,NORTE_SC,SC
4586,2017-03-30,2.26295328,2017,3,30,NORTE_SC,SC
4587,2017-04-07,2.25608683,2017,4,7,NORTE_SC,SC
4588,2017-04-15,2.44906116,2017,4,15,NORTE_SC,SC
4589,2017-04-23,2.63883758,2017,4,23,NORTE_SC,SC
4590,2017-05-01,2.5484972,2017,5,1,NORTE_SC,SC
4591,2017-05-09,2.40674925,2017,5,9,NORTE_SC,SC
4592,2017-05-17,1.79127502,2017,5,17,NORTE_SC,SC
4593,2017-05-25,3.67478395,2017,5,25,NORTE_SC,SC
4594,2017-06-02,3.81317878,2017,6,2,NORTE_SC,SC
4595,2017-06-10,6.51632071,2017,6,10,NORTE_SC,SC
4596,2017-06-18,6.26988411,2017,6,18,NORTE_SC,SC
4597,2017-06-26,3.25359154,2017,6,26,NORTE_SC,SC
4598,2017-07-04,2.83733606,2017,7,4,NORTE_SC,SC
4599,2017-07-12,2.72419882,2017,7,12,NORTE_SC,SC
4600,2017-07-20,3.10640287,2017,7,20,NORTE_SC,SC
4601,2017-07-28,2.6629405,2017,7,28,NORTE_SC,SC
4602,2017-08-05,2.44381952,2017,8,5,NORTE_SC,SC
4603,2017-08-13,2.61819458,2017,8,13,NORTE_SC,SC
4604,2017-08-21,2.80736613,2017,8,21,NORTE_SC,SC
4605,2017-08-29,2.12502074,2017,8,29,NORTE_SC,SC
4606,2017-09-06,2.23996353,2017,9,6,NORTE_SC,SC
4607,2017-09-14,1.96172273,2017,9,14,NORTE_SC,SC
4608,2017-09-22,1.77016926,2017,9,22,NORTE_SC,SC
4609,2017-09-30,2.52956128,2017,9,30,NORTE_SC,SC
4610,2017-10-08,0.372846365,2017,10,8,NORTE_SC,SC
4611,2017-10-16,0.908504665,2017,10,16,NORTE_SC,SC
4612,2017-10-24,2.39629507,2017,10,24,NORTE_SC,SC
4613,2017-11-01,1.85376704,2017,11,1,NORTE_SC,SC
4614,2017-11-09,2.48053384,2017,11,9,NORTE_SC,SC
4615,2017-11-17,2.94576573,2017,11,17,NORTE_SC,SC
4616,2017-11-25,1.37123251,2017,11,25,NORTE_SC,SC
4617,2017-12-03,0.881084025,2017,12,3,NORTE_SC,SC
4618,2017-12-11,1.45286298,2017,12,11,NORTE_SC,SC
4619,2017-12-19,2.02773738,2017,12,19,NORTE_SC,SC
4620,2017-12-27,0.841750562,2017,12,27,NORTE_SC,SC
4621,2018-01-01,2.36022782,2018,1,1,NORTE_SC,SC
4622,2018-01-09,1.73846567,2018,1,9,NORTE_SC,SC
4623,2018-01-17,4.31186056,2018,1,17,NORTE_SC,SC
4624,2018-01-25,3.04071522,2018,1,25,NORTE_SC,SC
4625,2018-02-02,2.37080646,2018,2,2,NORTE_SC,SC
4626,2018-02-10,0.364064366,2018,2,10,NORTE_SC,SC
4627,2018-02-18,1.65466475,2018,2,18,NORTE_SC,SC
4628,2018-02-26,1.82347608,2018,2,26,NORTE_SC,SC
4629,2018-03-06,1.24795306,2018,3,6,NORTE_SC,SC
4630,2018-03-14,2.12077618,2018,3,14,NORTE_SC,SC
4631,2018-03-22,2.0762918,2018,3,22,NORTE_SC,SC
4632,2018-03-30,3.36049128,2018,3,30,NORTE_SC,SC
4633,2018-04-07,3.56217694,2018,4,7,NORTE_SC,SC
4634,2018-04-15,3.51155305,2018,4,15,NORTE_SC,SC
4635,2018-04-23,2.67529225,2018,4,23,NORTE_SC,SC
4636,2018-05-01,1.55851567,2018,5,1,NORTE_SC,SC
4637,2018-05-09,2.71153188,2018,5,9,NORTE_SC,SC
4638,2018-05-17,3.29512286,2018,5,17,NORTE_SC,SC
4639,2018-05-25,3.05082512,2018,5,25,NORTE_SC,SC
4640,2018-06-02,2.57908988,2018,6,2,NORTE_SC,SC
4641,2018-06-10,1.19927144,2018,6,10,NORTE_SC,SC
4642,2018-06-18,2.62017226,2018,6,18,NORTE_SC,SC
4643,2018-06-26,3.91670847,2018,6,26,NORTE_SC,SC
4644,2018-07-04,3.56936145,2018,7,4,NORTE_SC,SC
4645,2018-07-12,5.35202885,2018,7,12,NORTE_SC,SC
4646,2018-07-20,10.2357855,2018,7,20,NORTE_SC,SC
4647,2018-07-28,3.0075016,2018,7,28,NORTE_SC,SC
4648,2018-08-05,3.22568703,2018,8,5,NORTE_SC,SC
4649,2018-08-13,3.05279899,2018,8,13,NORTE_SC,SC
4650,2018-08-21,2.88077831,2018,8,21,NORTE_SC,SC
4651,2018-08-29,3.04758358,2018,8,29,NORTE_SC,SC
4652,2018-09-06,4.34032631,2018,9,6,NORTE_SC,SC
4653,2018-09-14,2.62258124,2018,9,14,NORTE_SC,SC
4654,2018-09-22,2.68265772,2018,9,22,NORTE_SC,SC
4655,2018-09-30,0.547875702,2018,9,30,NORTE_SC,SC
4656,2018-10-08,3.62082839,2018,10,8,NORTE_SC,SC
4657,2018-10-16,2.56400681,2018,10,16,NORTE_SC,SC
4658,2018-10-24,2.0405767,2018,10,24,NORTE_SC,SC
4659,2018-11-01,1.221187,2018,11,1,NORTE_SC,SC
4660,2018-11-09,2.50533938,2018,11,9,NORTE_SC,SC
4661,2018-11-17,1.1819917,2018,11,17,NORTE_SC,SC
4662,2018-11-25,0.301466972,2018,11,25,NORTE_SC,SC
4663,2018-12-03,2.22460151,2018,12,3,NORTE_SC,SC
4664,2018-12-11,1.55573261,2018,12,11,NORTE_SC,SC
4665,2018-12-19,0.355296999,2018,12,19,NORTE_SC,SC
4666,2018-12-27,1.71650839,2018,12,27,NORTE_SC,SC
4667,2019-01-01,1.62896776,2019,1,1,NORTE_SC,SC
4668,2019-01-09,2.0124917,2019,1,9,NORTE_SC,SC
4669,2019-01-17,1.87479126,2019,1,17,NORTE_SC,SC
4670,2019-01-25,1.50071299,2019,1,25,NORTE_SC,SC
4671,2019-02-02,2.42376399,2019,2,2,NORTE_SC,SC
4672,2019-02-10,0.249035105,2019,2,10,NORTE_SC,SC
4673,2019-02-18,3.18334222,2019,2,18,NORTE_SC,SC
4674,2019-02-26,2.819139,2019,2,26,NORTE_SC,SC
4675,2019-03-06,2.46776843,2019,3,6,NORTE_SC,SC
4676,2019-03-14,2.11580491,2019,3,14,NORTE_SC,SC
4677,2019-03-22,3.37019682,2019,3,22,NORTE_SC,SC
4678,2019-03-30,2.80385232,2019,3,30,NORTE_SC,SC
4679,2019-04-07,3.3776021,2019,4,7,NORTE_SC,SC
4680,2019-04-15,2.59758019,2019,4,15,NORTE_SC,SC
4681,2019-04-23,1.82023799,2019,4,23,NORTE_SC,SC
4682,2019-05-01,2.29578137,2019,5,1,NORTE_SC,SC
4683,2019-05-09,1.98285758,2019,5,9,NORTE_SC,SC
4684,2019-05-17,2.36357641,2019,5,17,NORTE_SC,SC
4685,2019-05-25,2.29505229,2019,5,25,NORTE_SC,SC
4686,2019-06-02,6.11617565,2019,6,2,NORTE_SC,SC
4687,2019-06-10,6.53076172,2019,6,10,NORTE_SC,SC
4688,2019-06-18,6.93971443,2019,6,18,NORTE_SC,SC
4689,2019-06-26,3.75026417,2019,6,26,NORTE_SC,SC
4690,2019-07-04,3.39407754,2019,7,4,NORTE_SC,SC
4691,2019-07-12,3.28255677,2019,7,12,NORTE_SC,SC
4692,2019-07-20,3.72150993,2019,7,20,NORTE_SC,SC
4693,2019-07-28,3.0322454,2019,7,28,NORTE_SC,SC
4694,2019-08-05,2.6695621,2019,8,5,NORTE_SC,SC
4695,2019-08-13,2.86581087,2019,8,13,NORTE_SC,SC
4696,2019-08-21,2.14220262,2019,8,21,NORTE_SC,SC
4697,2019-08-29,2.33841848,2019,8,29,NORTE_SC,SC
4698,2019-09-06,5.37786531,2019,9,6,NORTE_SC,SC
4699,2019-09-14,-32767.0,2019,9,14,NORTE_SC,SC
4700,2019-09-22,2.9911716,2019,9,22,NORTE_SC,SC
4701,2019-09-30,1.77752841,2019,9,30,NORTE_SC,SC
4702,2019-10-08,3.34670258,2019,10,8,NORTE_SC,SC
4703,2019-10-16,2.15317249,2019,10,16,NORTE_SC,SC
4704,2019-10-24,1.37530684,2019,10,24,NORTE_SC,SC
4705,2019-11-01,-32767.0,2019,11,1,NORTE_SC,SC
4706,2019-11-09,2.22560787,2019,11,9,NORTE_SC,SC
4707,2019-11-17,3.13819051,2019,11,17,NORTE_SC,SC
4708,2019-11-25,2.15004373,2019,11,25,NORTE_SC,SC
4709,2019-12-03,1.4346019,2019,12,3,NORTE_SC,SC
4710,2019-12-11,1.59545708,2019,12,11,NORTE_SC,SC
4711,2019-12-19,2.04359651,2019,12,19,NORTE_SC,SC
4712,2019-12-27,2.38409805,2019,12,27,NORTE_SC,SC
4713,2020-01-01,0.498309135,2020,1,1,NORTE_SC,SC
4714,2020-01-09,1.88165951,2020,1,9,NORTE_SC,SC
4715,2020-01-17,2.19105387,2020,1,17,NORTE_SC,SC
4716,2020-01-25,1.93253577,2020,1,25,NORTE_SC,SC
4717,2020-02-02,1.05043864,2020,2,2,NORTE_SC,SC
4718,2020-02-10,4.66920424,2020,2,10,NORTE_SC,SC
4719,2020-02-18,1.22569335,2020,2,18,NORTE_SC,SC
4720,2020-02-26,2.88550186,2020,2,26,NORTE_SC,SC
4721,2020-03-05,2.7695992,2020,3,5,NORTE_SC,SC
4722,2020-03-13,2.36802363,2020,3,13,NORTE_SC,SC
4723,2020-03-21,2.42719769,2020,3,21,NORTE_SC,SC
4724,2020-03-29,2.74803352,2020,3,29,NORTE_SC,SC
4725,2020-04-06,2.09402084,2020,4,6,NORTE_SC,SC
4726,2020-04-14,2.29858613,2020,4,14,NORTE_SC,SC
4727,2020-04-22,2.33005881,2020,4,22,NORTE_SC,SC
4728,2020-04-30,2.45269203,2020,4,30,NORTE_SC,SC
4729,2020-05-08,2.55642557,2020,5,8,NORTE_SC,SC
4730,2020-05-16,2.45707369,2020,5,16,NORTE_SC,SC
4731,2020-05-24,2.87492085,2020,5,24,NORTE_SC,SC
4732,2020-06-01,2.51473856,2020,6,1,NORTE_SC,SC
4733,2020-06-09,6.15381479,2020,6,9,NORTE_SC,SC
4734,2020-06-17,3.27040911,2020,6,17,NORTE_SC,SC
4735,2020-06-25,2.8217485,2020,6,25,NORTE_SC,SC
4736,2020-07-03,2.75981283,2020,7,3,NORTE_SC,SC
4737,2020-07-11,3.11793184,2020,7,11,NORTE_SC,SC
4738,2020-07-19,3.97431135,2020,7,19,NORTE_SC,SC
4739,2020-07-27,2.78968668,2020,7,27,NORTE_SC,SC
4740,2020-08-04,2.27775979,2020,8,4,NORTE_SC,SC
4741,2020-08-12,-32767.0,2020,8,12,NORTE_SC,SC
4742,2020-08-20,3.67028284,2020,8,20,NORTE_SC,SC
4743,2020-08-28,2.98048425,2020,8,28,NORTE_SC,SC
4744,2020-09-05,1.86675966,2020,9,5,NORTE_SC,SC
4745,2020-09-13,2.33426809,2020,9,13,NORTE_SC,SC
4746,2020-09-21,2.47693014,2020,9,21,NORTE_SC,SC
4747,2020-09-29,-32767.0,2020,9,29,NORTE_SC,SC
4748,2020-10-07,2.21752119,2020,10,7,NORTE_SC,SC
4749,2020-10-15,1.72522199,2020,10,15,NORTE_SC,SC
4750,2020-10-23,1.90270317,2020,10,23,NORTE_SC,SC
4751,2020-10-31,1.55023158,2020,10,31,NORTE_SC,SC
4752,2020-11-08,1.4955591,2020,11,8,NORTE_SC,SC
4753,2020-11-16,1.29995215,2020,11,16,NORTE_SC,SC
4754,2020-11-24,1.82015526,2020,11,24,NORTE_SC,SC
4755,2020-12-02,1.64223659,2020,12,2,NORTE_SC,SC
4756,2020-12-10,3.28874803,2020,12,10,NORTE_SC,SC
4757,2020-12-18,1.07170427,2020,12,18,NORTE_SC,SC
4758,2020-12-26,2.83307815,2020,12,26,NORTE_SC,SC
4759,2021-01-01,2.95166922,2021,1,1,NORTE_SC,SC
4760,2021-01-09,0.934893429,2021,1,9,NORTE_SC,SC
4761,2021-01-17,-32767.0,2021,1,17,NORTE_SC,SC
4762,2021-01-25,2.46163011,2021,1,25,NORTE_SC,SC
4763,2021-02-02,4.57180262,2021,2,2,NORTE_SC,SC
4764,2021-02-10,2.75754786,2021,2,10,NORTE_SC,SC
4765,2021-02-18,3.28146815,2021,2,18,NORTE_SC,SC
4766,2021-02-26,0.995714128,2021,2,26,NORTE_SC,SC
4767,2021-03-06,3.4446311,2021,3,6,NORTE_SC,SC
4768,2021-03-14,2.05552459,2021,3,14,NORTE_SC,SC
4769,2021-03-22,2.30992579,2021,3,22,NORTE_SC,SC
4770,2021-03-30,2.87883544,2021,3,30,NORTE_SC,SC
4771,2021-04-07,3.18120527,2021,4,7,NORTE_SC,SC
4772,2021-04-15,1.69984114,2021,4,15,NORTE_SC,SC
4773,2021-04-23,2.47067022,2021,4,23,NORTE_SC,SC
4774,2021-05-01,2.81055307,2021,5,1,NORTE_SC,SC
4775,2021-05-09,3.69355297,2021,5,9,NORTE_SC,SC
4776,2021-05-17,3.15538883,2021,5,17,NORTE_SC,SC
4777,2021-05-25,2.86544561,2021,5,25,NORTE_SC,SC
4778,2021-06-02,1.4841677,2021,6,2,NORTE_SC,SC
4779,2021-06-10,5.30074835,2021,6,10,NORTE_SC,SC
4780,2021-06-18,3.03822398,2021,6,18,NORTE_SC,SC
4781,2021-06-26,4.10629416,2021,6,26,NORTE_SC,SC
4782,2021-07-04,6.2502594,2021,7,4,NORTE_SC,SC
4783,2021-07-12,3.56970429,2021,7,12,NORTE_SC,SC
4784,2021-07-20,3.70217061,2021,7,20,NORTE_SC,SC
4785,2021-07-28,2.6057601,2021,7,28,NORTE_SC,SC
4786,2021-08-05,2.09567118,2021,8,5,NORTE_SC,SC
4787,2021-08-13,0.777086735,2021,8,13,NORTE_SC,SC
4788,2021-08-21,-32767.0,2021,8,21,NORTE_SC,SC
4789,2021-08-29,2.2467587,2021,8,29,NORTE_SC,SC
4790,2021-09-06,2.37224889,2021,9,6,NORTE_SC,SC
4791,2021-09-14,0.483342499,2021,9,14,NORTE_SC,SC
4792,2021-09-22,3.10189056,2021,9,22,NORTE_SC,SC
4793,2021-09-30,0.395946473,2021,9,30,NORTE_SC,SC
4794,2021-10-08,2.64729309,2021,10,8,NORTE_SC,SC
4795,2021-10-16,2.68187499,2021,10,16,NORTE_SC,SC
4796,2021-10-24,1.99765551,2021,10,24,NORTE_SC,SC
4797,2021-11-01,2.17745018,2021,11,1,NORTE_SC,SC
4798,2021-11-09,2.62396216,2021,11,9,NORTE_SC,SC
4799,2021-11-17,2.78383279,2021,11,17,NORTE_SC,SC
4800,2021-11-25,1.74580407,2021,11,25,NORTE_SC,SC
4801,2021-12-03,1.13320684,2021,12,3,NORTE_SC,SC
4802,2021-12-11,0.868802905,2021,12,11,NORTE_SC,SC
4803,2021-12-19,2.11298704,2021,12,19,NORTE_SC,SC
